"Date" "Value"
"1017" 2015-11-06 0
"1018" 2015-11-07 0
"1019" 2015-11-08 36
"1020" 2015-11-09 28
"1021" 2015-11-10 8
"1022" 2015-11-11 0
"1023" 2015-11-12 0
"1024" 2015-11-13 0
"1025" 2015-11-14 18
"1026" 2015-11-15 0
"1027" 2015-11-16 48
"1028" 2015-11-17 5
"1029" 2015-11-18 0
"1030" 2015-11-19 5
"1031" 2015-11-20 0
"1032" 2015-11-21 0
"1033" 2015-11-22 0
"1034" 2015-11-23 0
"1035" 2015-11-24 0
"1036" 2015-11-25 0
"1037" 2015-11-26 22
"1038" 2015-11-27 0
"1039" 2015-11-28 18
"1040" 2015-11-29 0
"1041" 2015-11-30 0
"1042" 2015-12-01 0
"1043" 2015-12-02 7
"1044" 2015-12-03 18
"1045" 2015-12-04 0
"1046" 2015-12-05 0
"1047" 2015-12-06 0
"1048" 2015-12-07 10
"1049" 2015-12-08 0
"1050" 2015-12-09 0
"1051" 2015-12-10 0
"1052" 2015-12-11 0
"1053" 2015-12-12 0
"1054" 2015-12-13 38
"1055" 2015-12-14 0
"1056" 2015-12-15 0
"1057" 2015-12-16 5
"1058" 2015-12-17 0
"1059" 2015-12-18 10
"1060" 2015-12-19 0
"1061" 2015-12-20 0
"1062" 2015-12-21 0
"1063" 2015-12-22 0
"1064" 2015-12-23 0
"1065" 2015-12-24 0
"1066" 2015-12-25 0
"1067" 2015-12-26 0
"1068" 2015-12-27 0
"1069" 2015-12-28 0
"1070" 2015-12-29 0
"1071" 2015-12-30 0
"1072" 2015-12-31 0
"1073" 2016-01-01 0
"1074" 2016-01-02 0
"1075" 2016-01-03 0
"1076" 2016-01-03 0
"1077" 2016-01-03 0
"1078" 2016-01-03 0
"1079" 2016-01-03 0
"1080" 2016-01-03 2
"1081" 2016-01-03 0
"1082" 2016-01-04 0
"1083" 2016-01-05 0
"1084" 2016-01-06 0
"1085" 2016-01-07 0
"1086" 2016-01-08 0
"1087" 2016-01-09 0
"1088" 2016-01-10 0
"1089" 2016-01-11 0
"1090" 2016-01-12 0
"1091" 2016-01-13 0
"1092" 2016-01-14 0
"1093" 2016-01-15 0
"1094" 2016-01-16 0
"1095" 2016-01-17 0
"1096" 2016-01-18 0
"1097" 2016-01-19 0
"1098" 2016-01-20 0
"1099" 2016-01-21 0
"1100" 2016-01-22 0
"1101" 2016-01-23 0
"1102" 2016-01-24 0
"1103" 2016-01-25 0
"1104" 2016-01-26 0
"1105" 2016-01-27 0
"1106" 2016-01-28 0
"1107" 2016-01-29 0
"1108" 2016-01-30 0
"1109" 2016-01-31 0
"1110" 2016-02-01 0
"1111" 2016-02-02 0
"1112" 2016-02-03 0
"1113" 2016-02-04 0
"1114" 2016-02-05 0
"1115" 2016-02-06 0
"1116" 2016-02-07 0
"1117" 2016-02-08 0
"1118" 2016-02-09 0
"1119" 2016-02-10 0
"1120" 2016-02-11 0
"1121" 2016-02-12 0
"1122" 2016-02-13 0
"1123" 2016-02-14 0
"1124" 2016-02-15 0
"1125" 2016-02-16 0
"1126" 2016-02-17 0
"1127" 2016-02-18 0
"1128" 2016-02-19 0
"1129" 2016-02-20 0
"1130" 2016-02-21 0
"1131" 2016-02-22 0
"1132" 2016-02-23 0
"1133" 2016-02-24 0
"1134" 2016-02-25 15
"1135" 2016-02-26 3
"1136" 2016-02-27 0
"1137" 2016-02-28 0
"1138" 2016-02-29 0
"1139" 2016-03-01 0
"1140" 2016-03-02 0
"1141" 2016-03-03 0
"1142" 2016-03-04 0
"1143" 2016-03-05 0
"1144" 2016-03-06 0
"1145" 2016-03-07 0
"1146" 2016-03-08 0
"1147" 2016-03-09 0
"1148" 2016-03-10 0
"1149" 2016-03-11 0
"1150" 2016-03-12 0
"1151" 2016-03-13 NA
"1152" 2016-03-14 0
"1153" 2016-03-15 0
"1154" 2016-03-16 0
"1155" 2016-03-17 0
"1156" 2016-03-18 0
"1157" 2016-03-19 0
"1158" 2016-03-20 15
"1159" 2016-03-21 0
"1160" 2016-03-22 0
"1161" 2016-03-23 0
"1162" 2016-03-24 0
"1163" 2016-03-25 0
"1164" 2016-03-26 0
"1165" 2016-03-27 0
"1166" 2016-03-28 0
"1167" 2016-03-29 0
"1168" 2016-03-30 0
"1169" 2016-03-31 0
"1170" 2016-04-01 10
"1171" 2016-04-02 0
"1172" 2016-04-03 0
"1173" 2016-04-04 0
"1174" 2016-04-05 0
"1175" 2016-04-06 0
"1176" 2016-04-07 0
"1177" 2016-04-08 0
"1178" 2016-04-09 0
"1179" 2016-04-10 8
"1180" 2016-04-11 3
"1181" 2016-04-12 3
"1182" 2016-04-13 0
"1183" 2016-04-14 0
"1184" 2016-04-15 0
"1185" 2016-04-16 70
"1186" 2016-04-17 5
"1187" 2016-04-18 1
"1188" 2016-04-19 5
"1189" 2016-04-20 0
"1190" 2016-04-21 0
"1191" 2016-04-22 45
"1192" 2016-04-23 0
"1193" 2016-04-24 130
"1194" 2016-04-25 0
"1195" 2016-04-26 4
"1196" 2016-04-27 0
"1197" 2016-04-28 5
"1198" 2016-04-29 0
"1199" 2016-04-30 0
"1200" 2016-05-01 15
"1201" 2016-05-02 0
"1202" 2016-05-03 21
"1203" 2016-05-04 0
"1204" 2016-05-05 21
"1205" 2016-05-06 0
"1206" 2016-05-07 0
"1207" 2016-05-08 18
"1208" 2016-05-09 0
"1209" 2016-05-10 0
"1210" 2016-05-11 0
"1211" 2016-05-12 0
"1212" 2016-05-13 0
"1213" 2016-05-14 0
"1214" 2016-05-15 0
"1215" 2016-05-16 0
"1216" 2016-05-17 0
"1217" 2016-05-18 0
"1218" 2016-05-19 12
"1219" 2016-05-20 0
"1220" 2016-05-21 0
"1221" 2016-05-22 30
"1222" 2016-05-23 5
"1223" 2016-05-24 0
"1224" 2016-05-25 0
"1225" 2016-05-26 13
"1226" 2016-05-27 0
"1227" 2016-05-28 0
"1228" 2016-05-29 140
"1229" 2016-05-30 10
"1230" 2016-05-31 0
"1231" 2016-06-01 40
"1232" 2016-06-02 0
"1233" 2016-06-03 0
"1234" 2016-06-04 0
"1235" 2016-06-05 13
"1236" 2016-06-06 0
"1237" 2016-06-07 0
"1238" 2016-06-08 0
"1239" 2016-06-09 13
"1240" 2016-06-10 0
"1241" 2016-06-11 0
"1242" 2016-06-12 3
"1243" 2016-06-13 0
"1244" 2016-06-14 0
"1245" 2016-06-15 30
"1246" 2016-06-16 20
"1247" 2016-06-17 0
"1248" 2016-06-18 20
"1249" 2016-06-19 10
"1250" 2016-06-20 0
"1251" 2016-06-21 0
"1252" 2016-06-22 0
"1253" 2016-06-23 0
"1254" 2016-06-24 0
"1255" 2016-06-25 0
"1256" 2016-06-26 5
"1257" 2016-06-27 0
"1258" 2016-06-28 0
"1259" 2016-06-29 0
"1260" 2016-06-30 0
"1261" 2016-07-01 0
"1262" 2016-07-02 0
"1263" 2016-07-03 0
"1264" 2016-07-04 0
"1265" 2016-07-05 0
"1266" 2016-07-06 0
"1267" 2016-07-07 0
"1268" 2016-07-08 0
"1269" 2016-07-09 0
"1270" 2016-07-10 5
"1271" 2016-07-11 60
"1272" 2016-07-12 4
"1273" 2016-07-13 0
"1274" 2016-07-14 2
"1275" 2016-07-15 9
"1276" 2016-07-16 0
"1277" 2016-07-17 35
"1278" 2016-07-18 0
"1279" 2016-07-19 10
"1280" 2016-07-20 2
"1281" 2016-07-21 0
"1282" 2016-07-22 0
"1283" 2016-07-23 0
"1284" 2016-07-24 35
"1285" 2016-07-25 0
"1286" 2016-07-26 0
"1287" 2016-07-27 0
"1288" 2016-07-28 11
"1289" 2016-07-29 0
"1290" 2016-07-30 0
"1291" 2016-07-31 0
"1292" 2016-08-01 0
"1293" 2016-08-02 10
"1294" 2016-08-03 5
"1295" 2016-08-04 0
"1296" 2016-08-05 0
"1297" 2016-08-06 0
"1298" 2016-08-07 40
"1299" 2016-08-08 0
"1300" 2016-08-09 0
"1301" 2016-08-10 0
"1302" 2016-08-11 0
"1303" 2016-08-12 10
"1304" 2016-08-13 0
"1305" 2016-08-14 0
"1306" 2016-08-15 0
"1307" 2016-08-16 0
"1308" 2016-08-17 0
"1309" 2016-08-18 0
"1310" 2016-08-19 14
"1311" 2016-08-20 0
"1312" 2016-08-21 0
"1313" 2016-08-22 0
"1314" 2016-08-23 10
"1315" 2016-08-24 0
"1316" 2016-08-25 5
"1317" 2016-08-26 0
"1318" 2016-08-27 0
"1319" 2016-08-28 0
"1320" 2016-08-29 50
"1321" 2016-08-30 0
"1322" 2016-08-31 0
"1323" 2016-09-01 0
"1324" 2016-09-02 0
"1325" 2016-09-03 0
"1326" 2016-09-04 0
"1327" 2016-09-05 52
"1328" 2016-09-06 0
"1329" 2016-09-07 17
"1330" 2016-09-08 0
"1331" 2016-09-09 12
"1332" 2016-09-10 0
"1333" 2016-09-11 0
"1334" 2016-09-12 0
"1335" 2016-09-13 0
"1336" 2016-09-14 12
"1337" 2016-09-15 5
"1338" 2016-09-16 0
"1339" 2016-09-17 6
"1340" 2016-09-18 0
"1341" 2016-09-19 5
"1342" 2016-09-20 0
"1343" 2016-09-21 10
"1344" 2016-09-22 0
"1345" 2016-09-23 0
"1346" 2016-09-24 0
"1347" 2016-09-25 0
"1348" 2016-09-26 0
"1349" 2016-09-27 10
"1350" 2016-09-28 12
"1351" 2016-09-29 21
"1352" 2016-09-30 0
"1353" 2016-10-01 0
"1354" 2016-10-02 0
"1355" 2016-10-03 0
"1356" 2016-10-04 0
"1357" 2016-10-05 0
"1358" 2016-10-06 0
"1359" 2016-10-07 5
"1360" 2016-10-08 0
"1361" 2016-10-09 0
"1362" 2016-10-10 15
"1363" 2016-10-11 18
"1364" 2016-10-12 60
"1365" 2016-10-13 0
"1366" 2016-10-14 0
"1367" 2016-10-15 0
"1368" 2016-10-16 0
"1369" 2016-10-17 5
"1370" 2016-10-18 0
"1371" 2016-10-19 0
"1372" 2016-10-20 0
"1373" 2016-10-21 0
"1374" 2016-10-22 0
"1375" 2016-10-23 40
"1376" 2016-10-24 30
"1377" 2016-10-25 57
"1378" 2016-10-26 5
"1379" 2016-10-27 0
"1380" 2016-10-28 0
"1381" 2016-10-29 0
"1382" 2016-10-30 0
"1383" 2016-10-31 80
"1384" 2016-11-01 9
"1385" 2016-11-02 0
"1386" 2016-11-03 8
"1387" 2016-11-04 5
"1388" 2016-11-05 0
"1389" 2016-11-06 0
"1390" 2016-11-07 90
"1391" 2016-11-08 10
"1392" 2016-11-09 0
"1393" 2016-11-10 10
"1394" 2016-11-11 0
"1395" 2016-11-12 11
"1396" 2016-11-13 0
"1397" 2016-11-14 10
"1398" 2016-11-15 11
"1399" 2016-11-16 0
"1400" 2016-11-17 0
"1401" 2016-11-18 0
"1402" 2016-11-19 10
"1403" 2016-11-20 46
"1404" 2016-11-21 53
"1405" 2016-11-22 0
"1406" 2016-11-23 10
"1407" 2016-11-24 0
"1408" 2016-11-25 0
"1409" 2016-11-26 4
"1410" 2016-11-27 0
"1411" 2016-11-28 22
"1412" 2016-11-29 5
"1413" 2016-11-30 15
"1414" 2016-12-01 0
"1415" 2016-12-02 10
"1416" 2016-12-03 8
"1417" 2016-12-04 0
"1418" 2016-12-05 60
"1419" 2016-12-06 0
"1420" 2016-12-07 10
"1421" 2016-12-08 25
"1422" 2016-12-09 0
"1423" 2016-12-10 40
"1424" 2016-12-11 0
"1425" 2016-12-12 60
"1426" 2016-12-13 0
"1427" 2016-12-14 30
"1428" 2016-12-15 10
"1429" 2016-12-16 0
"1430" 2016-12-17 12
"1431" 2016-12-18 0
"1432" 2016-12-19 0
"1433" 2016-12-20 10
"1434" 2016-12-21 5
"1435" 2016-12-22 0
"1436" 2016-12-23 15
"1437" 2016-12-24 0
"1438" 2016-12-25 0
"1439" 2016-12-26 80
"1440" 2016-12-27 10
"1441" 2016-12-28 0
"1442" 2016-12-29 10
"1443" 2016-12-30 0
"1444" 2016-12-31 8
"1445" 2017-01-01 0
"1446" 2017-01-02 30
"1447" 2017-01-03 0
"1448" 2017-01-04 0
"1449" 2017-01-05 0
"1450" 2017-01-06 0
"1451" 2017-01-07 0
"1452" 2017-01-08 0
"1453" 2017-01-09 0
"1454" 2017-01-10 0
"1455" 2017-01-11 0
"1456" 2017-01-12 0
"1457" 2017-01-13 0
"1458" 2017-01-14 0
"1459" 2017-01-15 0
"1460" 2017-01-16 0
"1461" 2017-01-17 0
"1462" 2017-01-18 0
"1463" 2017-01-19 0
"1464" 2017-01-20 0
"1465" 2017-01-21 0
"1466" 2017-01-22 0
"1467" 2017-01-23 0
"1468" 2017-01-24 0
"1469" 2017-01-25 8
"1470" 2017-01-26 0
"1471" 2017-01-27 0
"1472" 2017-01-28 NA
"1473" 2017-01-29 NA
"1474" 2017-01-30 0
"1475" 2017-01-31 0
"1476" 2017-02-01 6
"1477" 2017-02-02 0
"1478" 2017-02-03 0
"1479" 2017-02-04 0
"1480" 2017-02-05 0
"1481" 2017-02-06 0
"1482" 2017-02-07 0
"1483" 2017-02-08 0
"1484" 2017-02-09 0
"1485" 2017-02-10 0
"1486" 2017-02-11 0
"1487" 2017-02-12 0
"1488" 2017-02-13 0
"1489" 2017-02-14 0
"1490" 2017-02-15 0
"1491" 2017-02-16 0
"1492" 2017-02-17 NA
"1493" 2017-02-18 NA
"1494" 2017-02-19 NA
"1495" 2017-02-20 0
"1496" 2017-02-21 0
"1497" 2017-02-22 0
"1498" 2017-02-23 0
"1499" 2017-02-24 0
"1500" 2017-02-25 0
"1501" 2017-02-26 0
"1502" 2017-02-27 0
"1503" 2017-02-28 0
"1504" 2017-03-01 0
"1505" 2017-03-02 0
"1506" 2017-03-03 0
"1507" 2017-03-04 0
"1508" 2017-03-05 0
"1509" 2017-03-06 0
"1510" 2017-03-07 5
"1511" 2017-03-08 0
"1512" 2017-03-09 0
"1513" 2017-03-10 0
"1514" 2017-03-11 30
"1515" 2017-03-12 60
"1516" 2017-03-13 0
"1517" 2017-03-14 0
"1518" 2017-03-15 50
"1519" 2017-03-16 NA
"1520" 2017-03-17 NA
"1521" 2017-03-18 NA
"1522" 2017-03-19 NA
"1523" 2017-03-20 0
"1524" 2017-03-21 0
"1525" 2017-03-22 0
"1526" 2017-03-23 0
"1527" 2017-03-24 0
"1528" 2017-03-25 NA
"1529" 2017-03-26 NA
"1530" 2017-03-27 7
"1531" 2017-03-28 0
"1532" 2017-03-29 20
"1533" 2017-03-30 2
"1534" 2017-03-31 40
"1535" 2017-04-01 NA
"1536" 2017-04-02 NA
"1537" 2017-04-03 25
"1538" 2017-04-04 0
"1539" 2017-04-05 10
"1540" 2017-04-06 0
"1541" 2017-04-07 NA
"1542" 2017-04-08 NA
"1543" 2017-04-09 NA
"1544" 2017-04-10 5
"1545" 2017-04-11 0
"1546" 2017-04-12 15
"1547" 2017-04-13 0
"1548" 2017-04-14 0
"1549" 2017-04-15 NA
"1550" 2017-04-16 NA
"1551" 2017-04-17 22
"1552" 2017-04-18 0
"1553" 2017-04-19 0
"1554" 2017-04-20 5
"1555" 2017-04-21 5
"1556" 2017-04-22 NA
"1557" 2017-04-23 NA
"1558" 2017-04-24 0
"1559" 2017-04-25 0
"1560" 2017-04-26 10
"1561" 2017-04-27 0
"1562" 2017-04-28 12
"1563" 2017-04-29 NA
"1564" 2017-04-30 NA
"1565" 2017-05-01 10
"1566" 2017-05-02 0
"1567" 2017-05-03 100
"1568" 2017-05-04 0
"1569" 2017-05-05 80
"1570" 2017-05-06 NA
"1571" 2017-05-07 NA
"1572" 2017-05-08 40
"1573" 2017-05-09 0
"1574" 2017-05-10 0
"1575" 2017-05-11 0
"1576" 2017-05-12 10
"1577" 2017-05-13 NA
"1578" 2017-05-14 NA
"1579" 2017-05-15 0
"1580" 2017-05-16 10
"1581" 2017-05-17 0
"1582" 2017-05-18 10
"1583" 2017-05-19 50
"1584" 2017-05-20 NA
"1585" 2017-05-21 NA
"1586" 2017-05-22 30
"1587" 2017-05-23 0
"1588" 2017-05-24 10
"1589" 2017-05-25 0
"1590" 2017-05-26 0
"1591" 2017-05-27 NA
"1592" 2017-05-28 NA
"1593" 2017-05-29 0
"1594" 2017-05-30 20
"1595" 2017-05-31 63
"1596" 2017-06-01 0
"1597" 2017-06-02 0
"1598" 2017-06-03 NA
"1599" 2017-06-04 NA
"1600" 2017-06-05 10
"1601" 2017-06-06 0
"1602" 2017-06-07 10
"1603" 2017-06-08 0
"1604" 2017-06-09 10
"1605" 2017-06-10 NA
"1606" 2017-06-11 NA
"1607" 2017-06-12 25
"1608" 2017-06-13 5
"1609" 2017-06-14 10
"1610" 2017-06-15 25
"1611" 2017-06-16 60
"1612" 2017-06-17 0
"1613" 2017-06-18 NA
"1614" 2017-06-19 0
"1615" 2017-06-20 0
"1616" 2017-06-21 10
"1617" 2017-06-22 0
"1618" 2017-06-23 0
"1619" 2017-06-24 10
"1620" 2017-06-25 NA
"1621" 2017-06-26 20
"1622" 2017-06-27 0
"1623" 2017-06-28 30
"1624" 2017-06-29 0
"1625" 2017-06-30 25
"1626" 2017-07-01 0
"1627" 2017-07-02 NA
"1628" 2017-07-03 20
"1629" 2017-07-04 10
"1630" 2017-07-05 80
"1631" 2017-07-06 0
"1632" 2017-07-07 0
"1633" 2017-07-08 10
