"Date" "Value"
"657" 2012-02-29 NA
"658" 2012-03-01 NA
"659" 2012-03-02 NA
"660" 2012-03-03 NA
"661" 2012-03-04 NA
"662" 2012-03-05 NA
"663" 2012-03-06 NA
"664" 2012-03-07 NA
"665" 2012-03-08 NA
"666" 2012-03-09 NA
"667" 2012-03-10 NA
"668" 2012-03-11 NA
"669" 2012-03-12 NA
"670" 2012-03-13 NA
"671" 2012-03-14 NA
"672" 2012-03-15 NA
"673" 2012-03-16 NA
"674" 2012-03-17 NA
"675" 2012-03-18 NA
"676" 2012-03-19 NA
"677" 2012-03-20 NA
"678" 2012-03-21 NA
"679" 2012-03-22 NA
"680" 2012-03-23 NA
"681" 2012-03-24 NA
"682" 2012-03-25 NA
"683" 2012-03-26 NA
"684" 2012-03-27 NA
"685" 2012-03-28 NA
"686" 2012-03-29 NA
"687" 2012-03-30 NA
"688" 2012-03-31 NA
"689" 2012-04-01 NA
"690" 2012-04-02 NA
"691" 2012-04-03 NA
"692" 2012-04-04 NA
"693" 2012-04-05 NA
"694" 2012-04-06 NA
"695" 2012-04-07 NA
"696" 2012-04-08 NA
"697" 2012-04-09 NA
"698" 2012-04-10 NA
"699" 2012-04-11 NA
"700" 2012-04-12 NA
"701" 2012-04-13 NA
"702" 2012-04-14 NA
"703" 2012-04-15 NA
"704" 2012-04-16 NA
"705" 2012-04-17 NA
"706" 2012-04-18 NA
"707" 2012-04-19 NA
"708" 2012-04-20 NA
"709" 2012-04-21 NA
"710" 2012-04-22 NA
"711" 2012-04-23 NA
"712" 2012-04-24 NA
"713" 2012-04-25 NA
"714" 2012-04-26 NA
"715" 2012-04-27 NA
"716" 2012-04-28 NA
"717" 2012-04-29 NA
"718" 2012-04-30 NA
"719" 2012-05-01 NA
"720" 2012-05-02 NA
"721" 2012-05-03 NA
"722" 2012-05-04 NA
"723" 2012-05-05 NA
"724" 2012-05-06 NA
"725" 2012-05-07 NA
"726" 2012-05-08 NA
"727" 2012-05-09 NA
"728" 2012-05-10 NA
"729" 2012-05-11 NA
"730" 2012-05-12 NA
"731" 2012-05-13 NA
"732" 2012-05-14 NA
"733" 2012-05-15 NA
"734" 2012-05-16 NA
"735" 2012-05-17 NA
"736" 2012-05-18 NA
"737" 2012-05-19 NA
"738" 2012-05-20 NA
"739" 2012-05-21 NA
"740" 2012-05-22 NA
"741" 2012-05-23 NA
"742" 2012-05-24 NA
"743" 2012-05-25 NA
"744" 2012-05-26 NA
"745" 2012-05-27 NA
"746" 2012-05-28 NA
"747" 2012-05-29 NA
"748" 2012-05-30 NA
"749" 2012-05-31 NA
"750" 2012-06-01 NA
"751" 2012-06-02 NA
"752" 2012-06-03 NA
"753" 2012-06-04 NA
"754" 2012-06-05 NA
"755" 2012-06-06 NA
"756" 2012-06-07 NA
"757" 2012-06-08 NA
"758" 2012-06-09 NA
"759" 2012-06-10 NA
"760" 2012-06-11 NA
"761" 2012-06-12 NA
"762" 2012-06-13 NA
"763" 2012-06-14 NA
"764" 2012-06-15 NA
"765" 2012-06-16 NA
"766" 2012-06-17 NA
"767" 2012-06-18 NA
"768" 2012-06-19 NA
"769" 2012-06-20 NA
"770" 2012-06-21 NA
"771" 2012-06-22 NA
"772" 2012-06-23 NA
"773" 2012-06-24 NA
"774" 2012-06-25 NA
"775" 2012-06-26 NA
"776" 2012-06-27 NA
"777" 2012-06-28 NA
