"Date" "Value"
"562" 2012-09-11 NA
"563" 2012-09-12 NA
"564" 2012-09-13 NA
"565" 2012-09-14 NA
"566" 2012-09-15 NA
"567" 2012-09-16 NA
"568" 2012-09-17 NA
"569" 2012-09-18 NA
"570" 2012-09-19 NA
"571" 2012-09-20 NA
"572" 2012-09-21 NA
"573" 2012-09-22 NA
"574" 2012-09-23 NA
"575" 2012-09-24 NA
"576" 2012-09-25 NA
"577" 2012-09-26 NA
"578" 2012-09-27 NA
"579" 2012-09-28 NA
"580" 2012-09-29 NA
"581" 2012-09-30 NA
"582" 2012-10-01 NA
"583" 2012-10-02 NA
"584" 2012-10-03 NA
"585" 2012-10-04 NA
"586" 2012-10-05 NA
"587" 2012-10-06 NA
"588" 2012-10-07 NA
"589" 2012-10-08 NA
"590" 2012-10-09 NA
"591" 2012-10-10 NA
"592" 2012-10-11 NA
"593" 2012-10-12 NA
"594" 2012-10-13 NA
"595" 2012-10-14 NA
"596" 2012-10-15 NA
"597" 2012-10-16 NA
"598" 2012-10-17 NA
"599" 2012-10-18 NA
"600" 2012-10-19 NA
"601" 2012-10-20 NA
"602" 2012-10-21 NA
"603" 2012-10-22 NA
"604" 2012-10-23 NA
"605" 2012-10-24 NA
"606" 2012-10-25 NA
"607" 2012-10-26 NA
"608" 2012-10-27 NA
"609" 2012-10-28 NA
"610" 2012-10-29 NA
"611" 2012-10-30 NA
"612" 2012-10-31 NA
"613" 2012-11-01 30
"614" 2012-11-02 NA
"615" 2012-11-03 3
"616" 2012-11-04 NA
"617" 2012-11-05 NA
"618" 2012-11-06 20
"619" 2012-11-07 5
"620" 2012-11-08 NA
"621" 2012-11-09 80
"622" 2012-11-10 NA
"623" 2012-11-11 NA
"624" 2012-11-12 NA
"625" 2012-11-13 5
"626" 2012-11-14 65
"627" 2012-11-15 10
"628" 2012-11-16 NA
"629" 2012-11-17 56
"630" 2012-11-18 NA
"631" 2012-11-19 NA
"632" 2012-11-20 10
"633" 2012-11-21 4
"634" 2012-11-22 NA
"635" 2012-11-23 NA
"636" 2012-11-24 NA
"637" 2012-11-25 35
"638" 2012-11-26 NA
"639" 2012-11-27 NA
"640" 2012-11-28 NA
"641" 2012-11-29 NA
"642" 2012-11-30 NA
"643" 2012-12-01 30
"644" 2012-12-02 10
"645" 2012-12-03 NA
"646" 2012-12-04 NA
"647" 2012-12-05 5
"648" 2012-12-06 NA
"649" 2012-12-07 NA
"650" 2012-12-08 NA
"651" 2012-12-09 NA
"652" 2012-12-10 20
"653" 2012-12-11 NA
"654" 2012-12-12 NA
"655" 2012-12-13 15
"656" 2012-12-14 NA
"657" 2012-12-15 NA
"658" 2012-12-16 NA
"659" 2012-12-17 NA
